store_id;retail_chain;region_name;city_name;address;store_code;store_name;store_format;full_address;lat;lon;geo_precision;geo_found_address;store_key
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Молочный, Совхозная ул, 3;68.852205;33.017093;exact;Россия, Мурманская область, Кольский муниципальный округ, посёлок городского типа Молочный, Совхозная улица, 3;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Мурмаши,;68.815157;32.812385;other;Россия, Мурманская область, Кольский муниципальный округ, посёлок городского типа Мурмаши;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Мурмаши, Советская ул, 5 ЧЗ1,пом.I;68.817564;32.817676;number;Россия, Мурманская область, Кольский муниципальный округ, посёлок городского типа Мурмаши, Советская улица, 5;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Никель, Бредова ул., 10;69.405573;30.203147;exact;Россия, Мурманская область, Печенгский муниципальный округ, посёлок городского типа Никель, улица Бредова, 10;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Никель, Гвардейский пр-кт, 26;69.403144;30.203884;exact;Россия, Мурманская область, Печенгский муниципальный округ, посёлок городского типа Никель, Гвардейский проспект, 26;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Никель, Гвардейский пр-кт, 44932;69.406288;30.217943;street;Россия, Мурманская область, Печенгский муниципальный округ, посёлок городского типа Никель, Гвардейский проспект;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Никель, Сидоровича ул, 21;69.411907;30.208951;exact;Россия, Мурманская область, Печенгский муниципальный округ, посёлок городского типа Никель, улица Сидоровича, 21;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Печенга, Стадионная ул, 7А;69.547832;31.205838;exact;Россия, Мурманская область, Печенгский муниципальный округ, посёлок городского типа Печенга, Стадионная улица, 7А;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Ревда, Кузина ул, 7 3;67.937799;34.545568;exact;Россия, Мурманская область, Ловозерский муниципальный округ, посёлок городского типа Ревда, улица Кузина, 7/3;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Ревда, Победы ул, 27 п.1,чп.2;67.941055;34.553033;exact;Россия, Мурманская область, Ловозерский муниципальный округ, посёлок городского типа Ревда, улица Победы, 27, подъезд 1;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Умба, Дзержинского ул, 35;66.678704;34.337338;exact;Россия, Мурманская область, Терский муниципальный округ, посёлок городского типа Умба, улица Дзержинского, 35;
;;;;;;;;Мурманская обл., Мурманская обл., пгт.Умба, Победы ул, 41;66.691955;34.346564;exact;Россия, Мурманская область, Терский муниципальный округ, посёлок городского типа Умба, улица Победы, 41;
;;;;;;;;Мурманская обл., Мурманская обл., с.Алакуртти, Грязнова ул, 5;66.961197;30.346007;exact;Россия, Мурманская область, Кандалакшский муниципальный округ, село Алакуртти, улица Грязнова, 5;
;;;;;;;;Мурманская обл., Мурманская обл., с.Алакуртти, Содружества ул, 22;66.969163;30.33767;exact;Россия, Мурманская область, Кандалакшский муниципальный округ, село Алакуртти, улица Содружества, 22;
